order_id,product_id,quantity,total_price
14499.0,145336.0,3.0,879.51
14500.0,60540.0,2.0,987.1
14500.0,8751.0,1.0,206.47
14500.0,74876.0,1.0,58.66
14500.0,74264.0,3.0,799.77
14501.0,8961.0,1.0,181.96
14501.0,142215.0,2.0,321.5
14501.0,54237.0,2.0,813.92
14501.0,69120.0,2.0,200.54
14501.0,11349.0,,466.5
14502.0,76251.0,3.0,915.21
,71585.0,,405.34
14504.0,,1.0,406.91
14504.0,99392.0,2.0,752.14
14504.0,36449.0,1.0,136.52
14504.0,6500.0,2.0,959.24
14504.0,12002.0,3.0,640.3199999999999
14505.0,77004.0,2.0,314.04
14505.0,131156.0,,670.14
14505.0,36830.0,1.0,266.05
14506.0,76195.0,3.0,895.44
14506.0,127833.0,1.0,366.79
14506.0,20272.0,2.0,615.6
14506.0,83503.0,1.0,348.56
14506.0,136912.0,2.0,43.92
14507.0,126184.0,1.0,222.66
14507.0,66674.0,3.0,408.81000000000006
14507.0,126865.0,1.0,371.86
14507.0,77234.0,3.0,104.72999999999999
14507.0,24893.0,2.0,654.48
14508.0,5333.0,1.0,340.66
14508.0,59528.0,1.0,358.34
,,1.0,63.38
14508.0,55845.0,2.0,478.76
14509.0,142618.0,3.0,933.24
14509.0,34214.0,2.0,307.76
14509.0,47166.0,3.0,434.76
14509.0,39285.0,1.0,51.08
14510.0,82636.0,3.0,942.1800000000001
14510.0,32914.0,2.0,721.76
14510.0,94458.0,2.0,976.64
14511.0,143523.0,,
14511.0,36245.0,2.0,219.36
14511.0,118953.0,3.0,91.19999999999999
,137202.0,3.0,1183.3799999999999
14511.0,138463.0,2.0,316.78
14512.0,130207.0,1.0,119.2
14512.0,93875.0,2.0,976.9
,143909.0,1.0,326.75
,25580.0,3.0,502.79999999999995
14513.0,127531.0,1.0,213.87
14513.0,63527.0,3.0,827.8499999999999
14513.0,22755.0,2.0,197.9
,42303.0,3.0,736.8
14514.0,,1.0,384.61
14515.0,56035.0,1.0,484.81
14515.0,50833.0,3.0,537.42
14516.0,24853.0,1.0,420.58
14516.0,,1.0,396.92
14517.0,9174.0,2.0,71.86
14517.0,30474.0,3.0,897.81
14517.0,91869.0,1.0,421.84
14517.0,63178.0,2.0,630.6
14517.0,126435.0,1.0,441.92
14518.0,133640.0,3.0,807.6600000000001
,140186.0,1.0,312.74
14518.0,,2.0,379.8
14518.0,15352.0,3.0,215.49
,18198.0,3.0,561.42
14519.0,114497.0,1.0,222.2
14519.0,121709.0,2.0,488.06
14519.0,134265.0,2.0,951.9
14520.0,125639.0,2.0,603.32
14520.0,80557.0,3.0,385.56000000000006
,98462.0,3.0,
14520.0,149740.0,1.0,487.22
14520.0,147673.0,3.0,1029.6299999999999
14521.0,94441.0,1.0,93.87
,67948.0,3.0,1085.43
14521.0,30876.0,2.0,363.94
14522.0,93590.0,1.0,182.14
14522.0,81750.0,1.0,469.55
14522.0,58122.0,3.0,1332.78
14522.0,104437.0,2.0,150.6
14523.0,111540.0,2.0,98.26
14523.0,41450.0,,
14523.0,,3.0,1340.46
14524.0,81046.0,1.0,438.39
14524.0,124366.0,3.0,1101.51
14524.0,42956.0,3.0,723.39
14525.0,42236.0,1.0,135.34
14525.0,70802.0,1.0,136.64
14525.0,93361.0,1.0,193.59
14525.0,,2.0,587.0
14525.0,37358.0,2.0,251.82
14526.0,57127.0,,1023.51
,46164.0,2.0,227.86
14528.0,111914.0,2.0,69.18
14528.0,115495.0,1.0,288.88
14528.0,,3.0,347.1
14529.0,37788.0,1.0,21.08
14529.0,,3.0,714.9000000000001
14529.0,71821.0,1.0,318.74
14529.0,6298.0,2.0,914.12
14530.0,102454.0,1.0,332.45
14530.0,58018.0,1.0,331.07
14531.0,92165.0,1.0,36.49
14531.0,23359.0,3.0,1411.29
14532.0,3129.0,2.0,889.28
14532.0,126342.0,1.0,337.7
14532.0,25009.0,1.0,467.1
14533.0,125767.0,2.0,922.14
14533.0,137389.0,1.0,208.58
14534.0,127176.0,2.0,513.38
,121170.0,1.0,229.02
14534.0,102784.0,1.0,117.93
14534.0,74477.0,3.0,1061.4
14535.0,70171.0,1.0,
14535.0,49844.0,2.0,168.98
14536.0,149369.0,2.0,205.52
14536.0,60498.0,2.0,833.04
14536.0,76132.0,2.0,889.42
,94778.0,1.0,132.81
14536.0,140133.0,,393.92
14537.0,139102.0,,421.26
14538.0,75580.0,1.0,360.21
14539.0,132044.0,3.0,1474.26
14539.0,73856.0,3.0,859.6500000000001
14539.0,19566.0,3.0,377.88
14539.0,104370.0,1.0,491.6
14539.0,25755.0,1.0,309.23
14540.0,35642.0,3.0,230.52
14541.0,6525.0,3.0,49.349999999999994
14541.0,60894.0,2.0,185.08
14541.0,113601.0,1.0,160.93
14542.0,79878.0,1.0,
14542.0,49474.0,2.0,811.88
14543.0,44108.0,2.0,390.36
14544.0,146748.0,3.0,1402.8600000000001
14544.0,91997.0,2.0,584.12
14544.0,102025.0,1.0,361.56
14544.0,7406.0,2.0,575.72
14545.0,133429.0,1.0,163.37
,124547.0,2.0,246.08
14546.0,26098.0,1.0,393.2
14546.0,55628.0,2.0,90.52
14546.0,121902.0,1.0,206.3
14547.0,,1.0,472.3
14547.0,59366.0,1.0,147.58
14548.0,27622.0,1.0,344.77
14548.0,51155.0,1.0,312.7
14548.0,52265.0,3.0,776.04
14548.0,92379.0,1.0,311.38
14548.0,59203.0,2.0,860.02
14549.0,15509.0,3.0,399.06000000000006
14549.0,145889.0,3.0,1269.96
14550.0,32827.0,1.0,117.78
14550.0,146089.0,1.0,455.35
14550.0,112252.0,3.0,1120.77
14550.0,106665.0,2.0,21.08
14550.0,68920.0,3.0,1415.31
14551.0,,2.0,692.1
14551.0,55558.0,2.0,923.98
14551.0,20025.0,2.0,202.12
14552.0,113594.0,1.0,426.16
14552.0,111229.0,3.0,1065.8700000000001
14552.0,67868.0,2.0,168.52
14553.0,35972.0,1.0,465.03
14554.0,75339.0,2.0,540.26
14555.0,92858.0,1.0,62.38
,,1.0,481.3
14555.0,1819.0,2.0,589.88
14556.0,46955.0,3.0,
14556.0,3037.0,3.0,420.48
14557.0,142022.0,2.0,337.54
14557.0,103180.0,3.0,1405.6200000000001
14558.0,105692.0,2.0,
14558.0,18575.0,3.0,1431.57
14558.0,18562.0,2.0,
14559.0,52193.0,3.0,653.9399999999999
14559.0,119402.0,1.0,492.75
14560.0,131749.0,3.0,756.96
14560.0,136545.0,1.0,177.13
14560.0,38044.0,,255.12
14560.0,124221.0,1.0,60.12
14560.0,125946.0,2.0,965.68
14561.0,83649.0,1.0,292.93
14561.0,124787.0,3.0,1365.6299999999999
14561.0,26177.0,3.0,1085.73
,98300.0,2.0,890.02
14563.0,38409.0,1.0,200.98
14563.0,49491.0,2.0,
14563.0,22807.0,1.0,321.56
14563.0,131945.0,2.0,861.78
14564.0,59001.0,3.0,1028.04
14564.0,109323.0,2.0,717.46
14564.0,103399.0,1.0,234.46
14564.0,30853.0,3.0,116.91
14565.0,73930.0,1.0,277.67
14565.0,15002.0,3.0,1495.5
14565.0,67855.0,1.0,105.92
14566.0,2831.0,3.0,562.14
14566.0,121119.0,1.0,
14566.0,56561.0,1.0,245.77
14567.0,58619.0,3.0,609.1500000000001
14567.0,,2.0,555.68
14567.0,146673.0,1.0,405.65
14568.0,9338.0,3.0,1461.3899999999999
14568.0,145358.0,2.0,811.02
14568.0,56820.0,2.0,913.44
14568.0,66460.0,2.0,101.12
14569.0,131018.0,1.0,326.69
14569.0,136715.0,1.0,284.88
14569.0,36300.0,2.0,982.84
14570.0,82583.0,2.0,849.96
14570.0,38177.0,2.0,577.96
14570.0,131617.0,1.0,343.85
14570.0,145324.0,3.0,256.20000000000005
14570.0,,2.0,496.16
14571.0,53971.0,1.0,281.19
14571.0,140746.0,1.0,275.66
14571.0,99290.0,1.0,418.82
14571.0,35247.0,2.0,331.08
14571.0,145195.0,2.0,117.52
14572.0,35185.0,1.0,419.02
14572.0,46933.0,3.0,1346.31
,101607.0,2.0,935.22
14572.0,23425.0,1.0,242.19
14573.0,77182.0,1.0,132.49
14573.0,45396.0,2.0,701.92
14573.0,136948.0,1.0,301.09
14573.0,87127.0,2.0,291.36
14574.0,15075.0,1.0,272.45
14575.0,67025.0,2.0,46.56
,40636.0,1.0,493.78
,38383.0,2.0,21.7
14576.0,61511.0,1.0,296.58
14576.0,97551.0,1.0,109.45
14576.0,124443.0,2.0,120.08
14576.0,6859.0,1.0,488.78
14577.0,54591.0,3.0,111.57
14577.0,149974.0,2.0,874.74
14577.0,137342.0,3.0,600.99
,99077.0,2.0,488.6
14577.0,140602.0,1.0,303.49
14578.0,145720.0,1.0,449.85
14579.0,47091.0,2.0,62.3
14579.0,102774.0,1.0,408.84
14579.0,27211.0,1.0,458.26
14579.0,83382.0,3.0,
14579.0,16137.0,1.0,372.96
14580.0,14203.0,2.0,257.52
14580.0,101411.0,3.0,1300.8600000000001
14580.0,21464.0,,42.18
14580.0,94698.0,3.0,103.56
14580.0,117464.0,3.0,1400.5500000000002
14581.0,85354.0,1.0,342.81
,11242.0,1.0,177.25
14582.0,92423.0,2.0,120.54
,11764.0,1.0,406.0
,83715.0,,1049.4
14584.0,71915.0,2.0,380.94
14584.0,11732.0,1.0,218.85
14584.0,95879.0,3.0,899.9100000000001
14584.0,65978.0,1.0,
14585.0,86122.0,2.0,940.04
14585.0,127599.0,3.0,1130.19
14585.0,66646.0,3.0,941.46
14585.0,27573.0,1.0,
14585.0,13701.0,1.0,150.01
,24630.0,3.0,
14586.0,56146.0,2.0,238.2
14586.0,13996.0,3.0,822.8700000000001
14587.0,24770.0,2.0,348.7
14587.0,40617.0,2.0,734.8
14587.0,138947.0,3.0,724.71
14587.0,77503.0,3.0,815.46
14588.0,33443.0,3.0,607.95
,,2.0,
14588.0,65077.0,2.0,496.76
14589.0,88193.0,3.0,1047.81
14589.0,135313.0,3.0,679.4399999999999
14590.0,114346.0,3.0,461.40000000000003
14590.0,8588.0,1.0,306.84
14590.0,43252.0,2.0,117.32
14590.0,85424.0,3.0,
14590.0,5851.0,2.0,885.08
14591.0,1368.0,1.0,37.48
,131065.0,1.0,25.72
14591.0,70661.0,1.0,107.16
14591.0,81832.0,1.0,
14591.0,118605.0,2.0,492.1
14592.0,78106.0,1.0,201.03
14593.0,92294.0,2.0,308.72
14593.0,78533.0,1.0,360.95
14593.0,31783.0,,76.3
14593.0,23320.0,3.0,989.25
14593.0,57486.0,2.0,941.14
14594.0,58561.0,2.0,573.56
,145070.0,2.0,252.74
14595.0,12587.0,2.0,151.44
14595.0,,2.0,739.8
14595.0,106528.0,2.0,586.72
,105245.0,3.0,1338.8700000000001
14596.0,15812.0,2.0,942.56
14597.0,74958.0,2.0,491.9
14597.0,25373.0,2.0,741.28
14597.0,81682.0,1.0,356.98
14598.0,685.0,1.0,194.45
14599.0,12515.0,3.0,749.22
14600.0,5228.0,2.0,453.6
14600.0,88009.0,3.0,104.01
14600.0,114232.0,1.0,230.96
14601.0,109224.0,1.0,362.82
14601.0,25091.0,2.0,152.3
,55318.0,3.0,983.49
14602.0,,3.0,158.07
14602.0,4093.0,2.0,215.3
14602.0,133224.0,1.0,247.27
14603.0,70913.0,2.0,373.28
14603.0,116956.0,1.0,259.59
14603.0,9768.0,2.0,916.16
14604.0,16283.0,1.0,
14604.0,54384.0,1.0,470.96
14604.0,95982.0,2.0,363.88
14605.0,139300.0,1.0,318.37
14605.0,5046.0,2.0,193.12
14605.0,135978.0,1.0,200.47
14606.0,8810.0,1.0,284.22
14606.0,50262.0,,1206.8700000000001
14606.0,97737.0,3.0,195.24
14606.0,144537.0,2.0,735.34
14607.0,112755.0,3.0,1269.42
14607.0,148339.0,1.0,410.24
14607.0,1585.0,3.0,279.45000000000005
14607.0,145049.0,2.0,999.74
14608.0,99234.0,3.0,286.65
14608.0,50420.0,1.0,126.54
14609.0,94717.0,2.0,65.08
14609.0,47353.0,1.0,65.52
14609.0,79180.0,2.0,777.42
,9988.0,2.0,835.58
14609.0,83443.0,1.0,268.09
14610.0,71520.0,2.0,391.48
14610.0,124465.0,3.0,234.03000000000003
14610.0,134721.0,1.0,249.51
,119535.0,3.0,705.99
14611.0,99551.0,2.0,152.58
14612.0,104870.0,3.0,795.51
14612.0,17891.0,1.0,181.49
,53013.0,1.0,369.43
14612.0,62453.0,1.0,69.83
14612.0,31392.0,1.0,172.68
14613.0,23487.0,3.0,
14614.0,77324.0,3.0,510.63
14615.0,51525.0,2.0,498.74
14615.0,149791.0,3.0,1000.23
14616.0,69656.0,3.0,39.87
14617.0,11031.0,2.0,963.36
14617.0,73307.0,2.0,439.14
,80553.0,3.0,978.72
14617.0,1724.0,2.0,928.98
14617.0,118444.0,3.0,1178.6399999999999
14618.0,115985.0,1.0,339.95
14619.0,105726.0,3.0,556.14
,14816.0,2.0,672.66
14619.0,148437.0,1.0,39.75
14620.0,21864.0,3.0,1054.8000000000002
14621.0,37395.0,2.0,782.58
,118260.0,3.0,1003.53
14621.0,41214.0,1.0,340.16
14622.0,63003.0,1.0,150.53
14622.0,58384.0,2.0,361.9
14623.0,124259.0,2.0,675.08
14623.0,144555.0,3.0,523.17
14623.0,115952.0,1.0,410.17
14624.0,38010.0,3.0,218.88
14624.0,6842.0,3.0,328.86
14625.0,5687.0,2.0,138.1
14626.0,89495.0,1.0,327.87
14626.0,101971.0,1.0,341.85
,77028.0,3.0,
14627.0,43569.0,3.0,921.39
14627.0,98865.0,2.0,673.96
,39622.0,1.0,106.19
14627.0,87080.0,2.0,101.98
14627.0,44752.0,3.0,1321.26
14628.0,90042.0,2.0,198.08
14628.0,35691.0,3.0,
14628.0,,1.0,165.23
14629.0,41861.0,1.0,422.25
14630.0,15864.0,3.0,145.8
14630.0,57043.0,2.0,478.62
14631.0,126631.0,,434.44
14631.0,83546.0,1.0,117.93
14632.0,72699.0,1.0,471.41
14632.0,105774.0,1.0,488.57
14632.0,88080.0,3.0,835.98
14632.0,106271.0,1.0,457.92
14632.0,89057.0,1.0,367.37
14633.0,123835.0,3.0,1067.49
14633.0,,2.0,565.64
14634.0,113401.0,1.0,499.66
14634.0,122590.0,3.0,1259.28
14634.0,127208.0,3.0,1276.92
,40012.0,1.0,237.99
14635.0,137634.0,1.0,179.13
14635.0,88936.0,2.0,257.4
14635.0,77744.0,1.0,
14635.0,93541.0,2.0,354.96
14635.0,22034.0,2.0,910.68
14636.0,133384.0,2.0,804.18
,27572.0,1.0,466.8
14637.0,15267.0,3.0,1088.67
14637.0,,,462.73
14637.0,43381.0,3.0,37.62
14638.0,48808.0,1.0,67.96
14638.0,47980.0,1.0,452.17
14638.0,62288.0,2.0,514.16
14638.0,90942.0,1.0,367.33
14639.0,58969.0,2.0,231.24
14639.0,141798.0,3.0,768.96
14640.0,73415.0,3.0,74.1
14640.0,30068.0,3.0,1069.8600000000001
14640.0,11432.0,3.0,603.3
14641.0,67390.0,3.0,1448.67
14641.0,125235.0,1.0,47.24
14641.0,117498.0,3.0,771.75
14642.0,8139.0,3.0,1011.1200000000001
14642.0,50741.0,2.0,598.88
14642.0,92715.0,1.0,47.44
14642.0,41755.0,2.0,992.5
14643.0,116989.0,3.0,1068.4499999999998
14643.0,104973.0,1.0,182.3
14643.0,91884.0,2.0,93.42
14644.0,82653.0,2.0,
14644.0,118113.0,3.0,615.66
14644.0,21252.0,2.0,93.72
14645.0,70911.0,2.0,528.02
14645.0,101341.0,3.0,505.89
14645.0,130437.0,3.0,
14646.0,11162.0,2.0,488.92
14646.0,36823.0,3.0,122.13
14647.0,115919.0,2.0,230.2
14647.0,72035.0,2.0,567.32
14648.0,56385.0,1.0,55.53
14648.0,126071.0,3.0,1497.06
14648.0,676.0,1.0,28.9
14649.0,13891.0,2.0,151.44
14649.0,129350.0,3.0,1425.33
14649.0,104744.0,2.0,575.54
14649.0,142053.0,2.0,702.78
14650.0,5512.0,2.0,618.04
14650.0,7788.0,1.0,94.93
14650.0,11342.0,1.0,438.44
,55762.0,2.0,188.3
14651.0,102710.0,2.0,541.58
14651.0,134756.0,1.0,484.04
14651.0,27276.0,1.0,
14651.0,56362.0,1.0,34.23
14651.0,7176.0,2.0,210.14
14652.0,105176.0,2.0,231.34
14652.0,76388.0,2.0,437.36
14652.0,118757.0,3.0,1347.57
14653.0,15608.0,2.0,744.56
,18170.0,2.0,275.16
14653.0,30598.0,3.0,607.5600000000001
14654.0,148364.0,1.0,293.4
14654.0,112806.0,1.0,357.26
14654.0,4756.0,,116.35
14654.0,109321.0,1.0,265.02
14654.0,59591.0,3.0,779.19
14655.0,44333.0,1.0,26.13
,106959.0,3.0,
14656.0,146933.0,2.0,904.38
,1224.0,,268.11
14657.0,14704.0,1.0,333.17
14657.0,66178.0,3.0,868.23
14657.0,88288.0,2.0,156.3
14657.0,42218.0,2.0,40.3
14658.0,35741.0,1.0,40.43
14659.0,15617.0,2.0,874.5
14659.0,47644.0,1.0,263.64
14659.0,149494.0,,1274.3700000000001
14660.0,122218.0,1.0,190.88
14660.0,68734.0,2.0,213.06
14661.0,13284.0,2.0,256.6
14661.0,144107.0,3.0,1278.3600000000001
14662.0,107900.0,3.0,805.83
14663.0,122418.0,3.0,844.83
14663.0,27992.0,1.0,283.94
14663.0,,3.0,92.19
14663.0,72018.0,1.0,100.37
14663.0,6478.0,2.0,55.62
,35797.0,2.0,890.66
14664.0,139407.0,2.0,377.72
14664.0,6384.0,3.0,794.0999999999999
14665.0,,1.0,440.52
14665.0,116787.0,1.0,286.73
14666.0,9329.0,2.0,312.64
14666.0,117535.0,,1085.97
14666.0,115615.0,3.0,956.61
,12796.0,3.0,634.2
,1094.0,1.0,130.79
14667.0,,2.0,586.04
14667.0,115788.0,1.0,460.38
14667.0,16128.0,3.0,1368.51
14667.0,60068.0,3.0,212.49
14668.0,139127.0,1.0,414.27
14668.0,100382.0,2.0,369.4
14668.0,100059.0,2.0,546.0
14668.0,106300.0,3.0,96.33
14669.0,64427.0,,301.71
,51400.0,1.0,256.08
14669.0,83037.0,2.0,134.2
14669.0,57021.0,3.0,876.0
14670.0,125061.0,1.0,118.3
14671.0,118352.0,2.0,248.42
14672.0,,1.0,51.55
14672.0,49768.0,1.0,214.94
14672.0,99620.0,1.0,86.74
14672.0,138576.0,2.0,531.16
14672.0,148534.0,1.0,297.65
,119501.0,2.0,242.62
14673.0,34541.0,,1380.6299999999999
14674.0,13103.0,1.0,39.38
14674.0,9640.0,3.0,565.4399999999999
14674.0,110581.0,1.0,282.33
,35060.0,2.0,632.42
14675.0,77509.0,3.0,1180.5
14675.0,107157.0,3.0,90.99
14675.0,5857.0,3.0,152.43
14675.0,4222.0,3.0,
14675.0,27884.0,1.0,346.82
14676.0,37000.0,2.0,184.7
14676.0,73262.0,2.0,537.26
14676.0,64.0,3.0,97.80000000000001
14677.0,36272.0,2.0,268.24
14678.0,62256.0,3.0,981.0899999999999
14679.0,127406.0,3.0,723.3
14679.0,17827.0,2.0,694.2
14679.0,46079.0,2.0,732.44
,124449.0,,79.5
14680.0,130959.0,1.0,82.14
,143218.0,3.0,1160.1
14680.0,39471.0,3.0,1304.85
14680.0,95896.0,1.0,193.57
14681.0,50187.0,3.0,1132.83
14681.0,90281.0,2.0,570.7
14681.0,50643.0,2.0,571.14
14682.0,29590.0,1.0,476.49
,84378.0,1.0,326.9
14682.0,71217.0,3.0,1056.51
14683.0,83361.0,1.0,294.76
14683.0,145051.0,3.0,908.19
,22193.0,1.0,479.85
14683.0,120796.0,1.0,250.78
14684.0,71694.0,2.0,
14685.0,37681.0,1.0,45.8
14686.0,,2.0,642.86
14686.0,93997.0,3.0,924.1500000000001
14686.0,24490.0,1.0,323.21
14686.0,14726.0,2.0,991.62
14687.0,103026.0,3.0,524.34
14687.0,67247.0,2.0,68.38
14687.0,25840.0,1.0,144.47
14687.0,89580.0,2.0,186.64
14687.0,77339.0,1.0,359.93
14688.0,133220.0,1.0,429.14
14689.0,142010.0,2.0,771.08
14689.0,111365.0,2.0,863.72
14689.0,79725.0,1.0,258.9
14690.0,116182.0,2.0,122.08
14690.0,146911.0,,128.44
14690.0,24065.0,2.0,199.82
14690.0,109921.0,1.0,278.28
14691.0,126377.0,3.0,555.66
14691.0,100753.0,3.0,1019.1600000000001
14691.0,86166.0,2.0,113.18
14692.0,66709.0,2.0,521.7
14693.0,97247.0,1.0,101.25
14693.0,9166.0,2.0,269.98
14693.0,40270.0,2.0,991.34
14693.0,34076.0,3.0,1046.5500000000002
14693.0,48931.0,2.0,811.82
14694.0,139390.0,2.0,380.34
14694.0,2363.0,3.0,1321.8899999999999
14694.0,61580.0,2.0,911.18
14694.0,6462.0,2.0,944.76
14694.0,63183.0,3.0,1312.83
14695.0,142541.0,2.0,122.02
14695.0,136528.0,3.0,302.79
14696.0,117854.0,2.0,880.14
14696.0,,3.0,1037.82
14696.0,35543.0,2.0,98.64
14696.0,61474.0,2.0,441.74
14697.0,,2.0,141.16
14697.0,54785.0,3.0,1088.46
14697.0,80544.0,2.0,249.54
14697.0,16564.0,1.0,15.73
14698.0,102864.0,2.0,708.14
14698.0,35688.0,1.0,411.12
14698.0,30108.0,3.0,107.31
14698.0,48172.0,3.0,1488.03
14698.0,71052.0,3.0,96.24
14699.0,4936.0,2.0,268.02
14699.0,69842.0,1.0,196.21
14700.0,66655.0,2.0,281.1
14700.0,105637.0,3.0,797.3399999999999
14700.0,50541.0,3.0,1073.8799999999999
14700.0,96949.0,2.0,769.2
14700.0,82571.0,2.0,401.1
14701.0,20587.0,3.0,81.78
14701.0,144644.0,1.0,424.14
14701.0,3954.0,3.0,450.36
14702.0,96182.0,1.0,356.81
14702.0,132953.0,1.0,436.25
14702.0,58966.0,3.0,950.97
14703.0,30167.0,1.0,
14703.0,23178.0,3.0,1167.4499999999998
14703.0,73637.0,3.0,521.1899999999999
14703.0,104641.0,2.0,516.28
14704.0,123301.0,1.0,29.54
14704.0,131501.0,1.0,361.98
14704.0,138022.0,3.0,192.39
14704.0,13608.0,3.0,611.3100000000001
14705.0,16070.0,2.0,221.66
14705.0,125696.0,2.0,235.4
14705.0,25518.0,1.0,79.99
14706.0,20677.0,3.0,1109.28
14706.0,98771.0,2.0,840.78
14706.0,25476.0,2.0,880.12
14707.0,117718.0,2.0,43.38
14707.0,41931.0,3.0,1396.1100000000001
14707.0,33298.0,3.0,1048.92
14708.0,114547.0,3.0,539.8499999999999
14708.0,44838.0,1.0,373.67
14708.0,98807.0,1.0,418.32
14708.0,147760.0,3.0,189.48
14709.0,59627.0,1.0,131.89
14709.0,6255.0,2.0,456.5
14709.0,142158.0,3.0,831.1200000000001
14709.0,18107.0,1.0,141.16
14709.0,127964.0,3.0,1393.1399999999999
14710.0,100724.0,1.0,229.72
14710.0,101234.0,1.0,141.26
14710.0,48098.0,1.0,55.24
14710.0,55490.0,2.0,98.68
14710.0,108080.0,,
14711.0,76357.0,3.0,221.19
14711.0,11192.0,2.0,248.14
14711.0,35846.0,3.0,350.04
14711.0,108126.0,2.0,93.02
14712.0,107108.0,1.0,435.11
14712.0,54346.0,2.0,125.64
14712.0,137189.0,1.0,238.19
14713.0,94297.0,3.0,312.24
14713.0,113056.0,3.0,459.78
14713.0,,2.0,239.84
14713.0,96710.0,2.0,774.0
14714.0,57543.0,3.0,1440.06
14715.0,1176.0,1.0,47.78
14715.0,141409.0,1.0,486.4
14715.0,92128.0,1.0,276.9
14716.0,4206.0,1.0,378.18
14716.0,51006.0,,1053.84
14716.0,125952.0,1.0,474.73
14716.0,74636.0,2.0,
14717.0,21079.0,2.0,747.46
,127608.0,2.0,874.36
14718.0,107996.0,2.0,249.56
14718.0,140861.0,1.0,326.24
14719.0,104587.0,1.0,270.17
14719.0,58681.0,2.0,838.84
14719.0,63373.0,1.0,178.0
,105355.0,1.0,45.96
14720.0,35632.0,3.0,741.66
14720.0,145389.0,1.0,436.9
,19330.0,1.0,365.64
14720.0,45180.0,2.0,518.5
14721.0,19783.0,3.0,1185.48
14721.0,29689.0,1.0,61.28
14721.0,,3.0,935.28
14721.0,23393.0,1.0,34.18
14722.0,33728.0,2.0,201.48
14723.0,119121.0,1.0,45.35
14723.0,33352.0,1.0,110.75
14723.0,143079.0,2.0,97.68
,91275.0,1.0,353.57
,67880.0,3.0,1203.33
14724.0,72480.0,1.0,108.62
14724.0,131931.0,1.0,197.41
14725.0,60048.0,3.0,1087.08
14725.0,99358.0,,
14725.0,25601.0,2.0,41.26
14725.0,15857.0,1.0,372.68
14726.0,117951.0,1.0,272.76
14726.0,90388.0,2.0,389.7
14726.0,,1.0,490.44
14727.0,109759.0,3.0,384.41999999999996
,,2.0,926.08
,77384.0,2.0,72.6
14727.0,90058.0,2.0,211.6
14728.0,134366.0,1.0,407.98
14729.0,30848.0,1.0,292.36
14729.0,87591.0,1.0,375.97
14729.0,124044.0,3.0,767.64
14729.0,99338.0,3.0,690.8100000000001
14730.0,118573.0,3.0,1037.85
14730.0,23920.0,3.0,198.29999999999998
14730.0,70277.0,2.0,715.1
14730.0,111698.0,2.0,957.2
14731.0,41995.0,3.0,1443.1200000000001
14731.0,23959.0,1.0,340.94
14731.0,38096.0,1.0,291.73
14731.0,73831.0,3.0,457.65000000000003
14732.0,12311.0,2.0,849.88
14732.0,96056.0,2.0,440.92
14732.0,4054.0,2.0,636.76
14732.0,53105.0,3.0,1056.96
14733.0,18930.0,1.0,245.57
,76015.0,1.0,369.07
14733.0,27530.0,3.0,520.95
14733.0,93790.0,,1401.48
14733.0,26077.0,1.0,499.49
14734.0,,1.0,65.26
14734.0,37334.0,3.0,110.28
14734.0,60376.0,2.0,234.1
14734.0,55110.0,3.0,337.46999999999997
14734.0,28311.0,2.0,621.78
14735.0,116768.0,1.0,132.87
14735.0,28953.0,2.0,193.0
14736.0,46226.0,3.0,296.28000000000003
14737.0,140868.0,3.0,1256.58
14737.0,148099.0,3.0,607.05
14737.0,96546.0,1.0,414.69
14737.0,28133.0,2.0,783.66
14737.0,106915.0,1.0,329.5
14738.0,84951.0,2.0,894.64
14738.0,138805.0,2.0,572.8
14738.0,35941.0,2.0,977.6
14738.0,5733.0,1.0,389.4
14739.0,133867.0,3.0,763.59
14739.0,119791.0,,188.56
14739.0,144800.0,1.0,279.65
14740.0,142401.0,3.0,684.24
14740.0,3306.0,3.0,915.9000000000001
14740.0,46176.0,2.0,484.8
14740.0,144695.0,1.0,
14741.0,127814.0,2.0,234.16
14741.0,97159.0,2.0,583.66
14742.0,11982.0,2.0,652.78
14742.0,117687.0,1.0,274.45
14742.0,31778.0,1.0,37.58
14742.0,9411.0,2.0,435.12
14743.0,47544.0,2.0,26.62
14743.0,3851.0,1.0,190.65
14744.0,49845.0,1.0,28.18
14744.0,51907.0,3.0,747.1500000000001
14744.0,142279.0,1.0,309.68
14745.0,49208.0,3.0,250.38
14745.0,39053.0,3.0,299.21999999999997
,22912.0,1.0,175.87
,15914.0,2.0,536.3
14747.0,95342.0,3.0,1405.29
14748.0,102409.0,3.0,1296.75
14748.0,46112.0,1.0,352.35
14748.0,118120.0,2.0,
14748.0,37978.0,1.0,73.54
14749.0,58141.0,2.0,648.6
14749.0,132356.0,3.0,138.72
14749.0,55625.0,3.0,82.44
14750.0,95407.0,2.0,316.34
,45593.0,2.0,853.4
14750.0,10718.0,3.0,246.51
14751.0,119301.0,1.0,264.65
14751.0,142083.0,3.0,898.1999999999999
14752.0,49041.0,1.0,404.09
14752.0,39601.0,3.0,48.449999999999996
14752.0,85568.0,2.0,998.02
14752.0,87432.0,,1163.8799999999999
14753.0,64731.0,,902.6999999999999
14753.0,75616.0,,291.96
14753.0,92073.0,1.0,99.21
14754.0,9171.0,2.0,552.16
14754.0,57528.0,2.0,153.16
14754.0,115070.0,3.0,118.71000000000001
14754.0,72521.0,1.0,221.46
