payment_id,order_id,payment_method,amount_paid,payment_date
12608.0,16896.0,Cash,973.69,2024-04-17
12609.0,16897.0,Credit Card,1865.82,2024-07-04
12610.0,16898.0,Credit Card,2571.1499999999996,2024-07-13
12611.0,16899.0,Bank Transfer,102.52,2024-07-16
12612.0,16900.0,Credit Card,33.63,2024-07-17
12613.0,16901.0,Cash,2845.82,2024-07-06
12614.0,16903.0,Credit Card,401.29999999999995,2024-06-19
12615.0,16905.0,Cash,1396.9,2024-05-28
12616.0,16906.0,Bank Transfer,3556.74,2024-07-26
12617.0,16908.0,Cash,1832.28,2024-06-19
12618.0,16909.0,PayPal,2078.4700000000003,2024-06-20
12619.0,16910.0,Credit Card,1845.9,2024-07-27
12620.0,16911.0,Credit Card,2369.35,2024-07-24
12621.0,16912.0,Cash,874.24,2024-04-25
12622.0,16913.0,Cash,1086.39,2024-07-16
12623.0,16914.0,Cash,1523.1699999999998,2024-02-11
12624.0,16915.0,Credit Card,3097.6900000000005,2024-03-08
12625.0,16916.0,Credit Card,142.43,2024-07-20
12626.0,16917.0,Credit Card,,2024-05-21
12627.0,16918.0,Credit Card,,2024-03-13
12628.0,16919.0,Cash,1431.25,2024-07-04
12629.0,16920.0,Credit Card,122.76,2024-07-16
12630.0,16921.0,Bank Transfer,1659.8400000000001,2024-07-04
12631.0,16923.0,Bank Transfer,627.66,2024-05-22
12632.0,16924.0,Bank Transfer,3532.91,2024-04-26
12633.0,16925.0,Cash,2550.1800000000003,2024-03-31
12634.0,16926.0,Bank Transfer,,2024-05-08
12635.0,16927.0,Credit Card,719.84,2024-04-25
12636.0,16928.0,Bank Transfer,1110.3,2024-05-08
12637.0,16930.0,Cash,750.6600000000001,2024-05-11
12638.0,16931.0,Credit Card,3528.1600000000003,2024-06-08
12639.0,16932.0,Bank Transfer,860.76,2024-05-10
12640.0,16933.0,Credit Card,1869.63,2024-05-25
12641.0,16934.0,Credit Card,785.0799999999999,2024-07-12
12642.0,,Credit Card,1202.6899999999998,2024-05-28
12643.0,16937.0,,611.73,2024-05-23
12644.0,16938.0,Credit Card,1933.87,2024-03-21
12645.0,16939.0,Bank Transfer,202.53,2024-04-17
12646.0,16940.0,Cash,1874.6999999999998,2024-07-10
12647.0,16941.0,Bank Transfer,3727.3999999999996,2024-07-03
,16942.0,Credit Card,1551.44,2024-06-20
12649.0,16943.0,Cash,274.79999999999995,2024-06-28
12650.0,16945.0,Credit Card,1917.8600000000001,2024-05-26
12651.0,16947.0,Cash,,2024-07-21
12652.0,16948.0,PayPal,1933.9899999999998,2024-06-30
12653.0,16949.0,Bank Transfer,397.66,2024-05-30
12654.0,16950.0,,1106.13,
12655.0,16953.0,Credit Card,3328.86,2024-07-10
12656.0,16954.0,Credit Card,2393.14,2024-06-13
12657.0,16958.0,Credit Card,1468.0,2024-05-11
12658.0,16959.0,Bank Transfer,1466.7800000000002,2024-04-26
12659.0,16960.0,Credit Card,2521.46,2024-07-24
12660.0,,Cash,1763.44,2024-04-26
12661.0,16963.0,PayPal,377.12,2024-03-07
12662.0,16964.0,Credit Card,1855.73,2024-07-20
12663.0,16965.0,Credit Card,710.61,2024-03-21
12664.0,16966.0,Credit Card,1227.65,2024-07-12
12665.0,16967.0,Credit Card,214.97,2024-05-12
12666.0,16968.0,Credit Card,420.62,2024-07-21
12667.0,16969.0,Cash,668.03,2024-07-18
12668.0,16971.0,Cash,2579.52,2024-07-01
12669.0,16972.0,Bank Transfer,588.56,2024-03-11
12670.0,16973.0,Credit Card,2199.39,2024-07-18
12671.0,16974.0,Bank Transfer,1804.7,2024-04-17
12672.0,16975.0,,388.87,2024-06-08
12673.0,16978.0,Cash,551.32,2024-04-05
12674.0,16979.0,Credit Card,2543.62,2024-05-02
12675.0,16982.0,Credit Card,3008.3100000000004,2024-06-15
12676.0,16983.0,Bank Transfer,343.53000000000003,2024-03-31
12677.0,16985.0,Credit Card,658.24,2024-07-17
12678.0,16986.0,Credit Card,1609.09,2024-07-08
12679.0,16987.0,Bank Transfer,212.08,2024-06-19
12680.0,16988.0,Bank Transfer,481.83000000000004,2024-07-05
12681.0,16991.0,Cash,2251.5099999999998,2024-07-24
12682.0,,Cash,1490.31,2024-03-22
12683.0,16993.0,Credit Card,2669.3900000000003,2024-05-24
12684.0,16994.0,Credit Card,1618.7199999999998,2024-06-02
12685.0,16995.0,Credit Card,258.18,2024-05-18
,16996.0,Credit Card,870.3799999999999,2024-06-23
12687.0,16999.0,Credit Card,1821.06,2024-03-12
12688.0,17000.0,Bank Transfer,488.74,2024-03-18
12689.0,17001.0,Cash,2357.79,2024-03-04
12690.0,17002.0,Bank Transfer,,2024-07-02
12691.0,17003.0,Cash,,2024-02-29
12692.0,17005.0,Cash,2050.4100000000003,2024-07-24
12693.0,17006.0,Cash,588.32,2024-07-17
12694.0,,,2935.45,2024-04-22
12695.0,17010.0,Cash,979.25,
12696.0,17011.0,Credit Card,3511.1899999999996,2024-07-22
12697.0,,Credit Card,,2024-07-28
12698.0,17013.0,Cash,174.88,2024-06-29
12699.0,,Bank Transfer,3946.5299999999997,2024-05-07
12700.0,17015.0,Credit Card,508.78000000000003,2024-05-28
12701.0,17016.0,Credit Card,3841.2700000000004,2024-04-10
12702.0,17017.0,,3550.17,
12703.0,17018.0,Credit Card,,2024-07-02
12704.0,17020.0,Cash,593.4300000000001,2024-05-28
12705.0,17021.0,Credit Card,245.34,2024-04-13
12706.0,17022.0,Credit Card,1266.21,2024-07-24
12707.0,17024.0,Credit Card,496.59000000000003,2024-06-23
12708.0,17025.0,Bank Transfer,2914.01,2024-05-29
12709.0,17027.0,Bank Transfer,197.16,2024-07-22
12710.0,17028.0,Cash,1204.0900000000001,2024-06-20
12711.0,17029.0,Credit Card,2248.88,2024-07-14
12712.0,17031.0,Credit Card,2555.32,2024-03-15
12713.0,17032.0,Bank Transfer,606.39,2024-05-03
12714.0,17033.0,Credit Card,1983.7900000000002,2024-06-14
12715.0,17034.0,Cash,3076.32,2024-06-19
12716.0,17035.0,Credit Card,1342.09,2024-07-22
12717.0,17037.0,Credit Card,3260.9300000000003,2024-07-12
12718.0,17038.0,Bank Transfer,,2024-03-29
12719.0,17039.0,Credit Card,1914.5100000000002,2024-03-22
12720.0,17040.0,Credit Card,1595.4800000000002,2024-05-31
12721.0,17041.0,Bank Transfer,897.9200000000001,2024-05-02
12722.0,17042.0,Credit Card,1462.27,2024-05-08
12723.0,,Bank Transfer,1476.15,2024-06-22
12724.0,17044.0,Credit Card,2647.63,2024-04-08
12725.0,17045.0,Credit Card,1570.58,2024-05-27
12726.0,17047.0,PayPal,2480.47,2024-06-02
12727.0,17048.0,Credit Card,2262.76,2024-06-28
12728.0,17049.0,PayPal,,2024-02-25
12729.0,17050.0,Credit Card,657.02,2024-05-03
12730.0,17051.0,Bank Transfer,,2024-05-15
12731.0,,Credit Card,930.6399999999999,2024-06-07
12732.0,17053.0,Cash,,2024-06-01
12733.0,17054.0,Cash,1290.8899999999999,2024-07-26
12734.0,17055.0,Cash,314.58,2024-04-25
12735.0,17057.0,Credit Card,454.94,2024-06-07
12736.0,17058.0,Cash,1051.63,2024-07-10
12737.0,17059.0,PayPal,908.86,2024-07-20
12738.0,17061.0,Bank Transfer,1053.08,2024-07-05
12739.0,17062.0,Credit Card,495.56,2024-05-15
12740.0,17063.0,Credit Card,616.2,2024-07-18
12741.0,17064.0,Credit Card,1085.76,2024-06-26
12742.0,17065.0,PayPal,2589.92,2024-05-31
12743.0,17066.0,Bank Transfer,506.64,2024-07-24
12744.0,17067.0,Credit Card,342.12,2024-01-27
12745.0,17069.0,Bank Transfer,1679.8,2024-06-16
12746.0,17071.0,Credit Card,3020.44,2024-06-02
12747.0,17072.0,Credit Card,619.6400000000001,2024-07-01
12748.0,17073.0,Credit Card,2247.24,2024-04-18
12749.0,,Credit Card,1777.1299999999999,2024-07-24
12750.0,17075.0,Credit Card,475.36,2024-05-05
12751.0,17077.0,,1532.58,2024-06-12
12752.0,17078.0,Credit Card,,2024-06-17
12753.0,17080.0,Cash,2390.09,2024-07-24
12754.0,17081.0,Credit Card,2886.3599999999997,2024-06-26
12755.0,17082.0,Credit Card,2903.8900000000003,2024-07-01
,17083.0,Credit Card,1168.29,2024-07-26
12757.0,17085.0,Cash,971.94,2024-03-16
12758.0,17087.0,Cash,103.24,2024-07-20
12759.0,17092.0,Credit Card,1365.9699999999998,2024-06-12
12760.0,17093.0,Credit Card,358.75,2024-05-06
12761.0,17094.0,Cash,2899.17,2024-06-18
12762.0,17095.0,PayPal,2324.21,2024-03-26
12763.0,17097.0,Credit Card,1206.78,2024-07-26
12764.0,17098.0,Bank Transfer,1513.45,2024-05-13
12765.0,,Credit Card,2872.94,2024-04-11
12766.0,17100.0,Credit Card,1228.44,2024-06-04
12767.0,17101.0,Credit Card,589.71,2024-07-27
12768.0,17102.0,Bank Transfer,810.81,2024-07-17
12769.0,17103.0,Cash,1434.7800000000002,2024-03-05
12770.0,17105.0,Cash,1680.6100000000001,2024-07-18
12771.0,17106.0,Cash,2060.2,2024-07-15
12772.0,17107.0,Cash,836.01,2024-06-06
12773.0,,Bank Transfer,276.93,2024-05-26
12774.0,17109.0,Credit Card,945.95,2024-05-17
12775.0,,Bank Transfer,1778.45,
12776.0,17113.0,Cash,955.4799999999999,2024-06-24
12777.0,17114.0,Bank Transfer,1285.5300000000002,2024-07-25
12778.0,17116.0,Cash,664.34,2024-07-04
12779.0,17117.0,Cash,3082.38,2024-05-27
12780.0,17119.0,,2822.4800000000005,2024-04-11
12781.0,17120.0,Credit Card,538.64,2024-07-23
12782.0,17121.0,Credit Card,1852.01,2024-02-22
12783.0,17122.0,PayPal,1241.3000000000002,2024-07-20
12784.0,17123.0,Credit Card,,
12785.0,17124.0,Bank Transfer,1696.7,2024-06-28
12786.0,17125.0,Cash,3394.49,2024-07-21
,17126.0,Credit Card,,2024-07-08
12788.0,17127.0,,3717.2799999999997,2024-06-13
12789.0,17128.0,Bank Transfer,238.85,2024-03-06
12790.0,17129.0,Credit Card,1010.9300000000001,2024-07-28
12791.0,17130.0,Bank Transfer,1375.09,2024-07-26
12792.0,17131.0,Bank Transfer,1065.24,2024-07-22
12793.0,17132.0,Credit Card,1898.25,2024-06-17
12794.0,17133.0,Cash,1497.99,2024-06-27
12795.0,17134.0,Credit Card,642.74,2024-05-22
12796.0,17135.0,Credit Card,190.23,2024-05-08
12797.0,17137.0,Cash,3108.8700000000003,2024-05-05
12798.0,17138.0,Bank Transfer,1560.6399999999999,2024-05-11
12799.0,,Cash,2240.16,2024-07-25
12800.0,17142.0,Bank Transfer,2240.41,2024-07-25
12801.0,17143.0,Bank Transfer,2682.18,2024-04-19
12802.0,17144.0,Credit Card,697.59,2024-06-20
12803.0,17145.0,Credit Card,586.0,2024-07-10
12804.0,17147.0,Credit Card,2738.1100000000006,2024-06-16
12805.0,17148.0,Bank Transfer,1811.31,2024-03-17
12806.0,,Credit Card,266.24,2024-07-18
12807.0,17150.0,Bank Transfer,,2024-04-29
12808.0,17151.0,Credit Card,3119.22,2024-07-18
12809.0,17152.0,Credit Card,25.8,2024-05-30
12810.0,,Credit Card,2376.83,2024-05-17
12811.0,17154.0,Credit Card,824.7,2024-01-26
12812.0,17155.0,PayPal,770.6999999999999,2024-02-29
12813.0,17156.0,Cash,941.0699999999999,2024-05-25
12814.0,17157.0,Credit Card,,2024-07-26
12815.0,17158.0,Credit Card,1068.69,2024-05-30
12816.0,17159.0,PayPal,337.68,2024-05-14
12817.0,17160.0,Credit Card,1566.78,2024-07-26
12818.0,17161.0,Credit Card,314.4,2024-03-11
12819.0,,Bank Transfer,1081.9,2024-07-27
12820.0,17163.0,Credit Card,714.9300000000001,2024-07-03
12821.0,17165.0,Bank Transfer,815.5400000000001,2024-06-17
12822.0,17166.0,Bank Transfer,,2024-07-23
12823.0,17167.0,Credit Card,507.97,2024-04-07
12824.0,17168.0,Cash,439.72,2024-07-03
12825.0,17170.0,Credit Card,572.24,2024-03-14
12826.0,17171.0,Cash,424.53,2024-05-04
12827.0,17173.0,Bank Transfer,737.64,2024-05-15
12828.0,17174.0,Cash,1195.77,2024-06-26
12829.0,17175.0,Credit Card,724.43,2024-04-01
,17176.0,Cash,1066.98,2024-07-07
12831.0,17177.0,Credit Card,1379.0900000000001,2024-06-30
12832.0,17178.0,Bank Transfer,1115.5500000000002,2024-07-13
12833.0,17179.0,Credit Card,2413.64,2024-07-27
12834.0,17180.0,,652.9300000000001,2024-07-14
12835.0,17181.0,,1719.06,2024-06-08
12836.0,17182.0,Bank Transfer,2783.13,2024-07-15
12837.0,17183.0,Credit Card,1612.4,2024-07-16
12838.0,17184.0,Credit Card,1740.58,2024-07-18
12839.0,17186.0,Cash,2030.9699999999998,2024-07-27
12840.0,17187.0,PayPal,,2024-07-01
12841.0,17188.0,Bank Transfer,337.11,2024-02-07
12842.0,17189.0,Credit Card,142.85,2024-04-28
12843.0,17190.0,Cash,349.12,2024-05-10
12844.0,17191.0,Credit Card,4383.75,2024-06-06
12845.0,17193.0,Bank Transfer,1803.7799999999997,2024-07-24
12846.0,,Bank Transfer,2330.6800000000003,2024-03-22
12847.0,17195.0,Credit Card,4829.22,2024-05-29
12848.0,17196.0,Credit Card,3134.37,2024-07-27
12849.0,17198.0,Credit Card,3657.74,2024-07-16
12850.0,17199.0,Bank Transfer,,2024-05-04
12851.0,17200.0,Credit Card,1602.45,2024-05-22
12852.0,17203.0,Credit Card,576.99,2024-06-15
12853.0,17204.0,Cash,1132.33,2024-07-24
12854.0,17205.0,Cash,791.5699999999999,2024-03-23
12855.0,,Credit Card,2886.2100000000005,
12856.0,17207.0,Cash,1495.46,2024-04-01
12857.0,17208.0,Credit Card,1496.72,2024-07-22
12858.0,17209.0,Credit Card,2250.2999999999997,2024-07-21
12859.0,17210.0,Credit Card,1830.2499999999998,2024-07-16
12860.0,,Credit Card,808.96,
12861.0,17212.0,Bank Transfer,3188.94,2024-05-14
12862.0,17214.0,Credit Card,2471.08,2024-03-19
12863.0,17216.0,Credit Card,2775.5699999999997,2024-03-27
12864.0,17217.0,Credit Card,2307.37,2024-05-21
12865.0,17218.0,Bank Transfer,3019.4700000000003,2024-07-09
12866.0,17219.0,Credit Card,1775.91,2024-06-13
12867.0,17220.0,Credit Card,3216.42,2024-05-31
12868.0,17221.0,Credit Card,2758.1000000000004,2024-07-19
12869.0,17222.0,Cash,2809.73,2024-05-30
12870.0,17223.0,Bank Transfer,577.95,2024-06-17
12871.0,17224.0,Credit Card,,2024-07-27
12872.0,17225.0,Cash,3255.46,2024-07-25
12873.0,17226.0,Credit Card,,2024-07-24
12874.0,17227.0,Credit Card,3377.0099999999998,2024-03-07
12875.0,17228.0,Credit Card,1976.67,2024-07-21
12876.0,17229.0,Credit Card,1181.2400000000002,2024-07-16
12877.0,17230.0,Credit Card,865.3,2024-06-11
12878.0,17231.0,Cash,,2024-05-28
12879.0,17232.0,Credit Card,3246.2300000000005,2024-03-17
12880.0,17234.0,Cash,1832.76,2024-06-04
12881.0,17235.0,Bank Transfer,240.42000000000002,2024-07-07
12882.0,17237.0,Credit Card,1307.98,2024-05-19
12883.0,17238.0,Cash,504.82,2024-07-26
12884.0,17239.0,Bank Transfer,2215.4700000000003,2024-06-22
12885.0,17241.0,Cash,,2024-04-27
12886.0,17242.0,Credit Card,909.3100000000001,2024-07-09
12887.0,17243.0,,1675.05,2024-07-06
12888.0,17244.0,Cash,1238.74,2024-06-23
12889.0,,Cash,,2024-03-12
12890.0,17246.0,Credit Card,2813.53,2024-07-18
12891.0,17247.0,Bank Transfer,2224.54,2024-07-20
12892.0,17248.0,Credit Card,,2024-07-17
12893.0,17250.0,Cash,1920.9099999999999,2024-07-23
12894.0,17251.0,Credit Card,1001.45,2024-03-27
12895.0,17252.0,Credit Card,2878.69,2024-04-04
12896.0,17253.0,Credit Card,3102.33,2024-06-17
12897.0,17254.0,PayPal,2341.15,2024-06-09
12898.0,17255.0,Credit Card,1148.33,2024-03-01
12899.0,17256.0,Credit Card,213.35,2024-07-03
12900.0,,Credit Card,1421.77,2024-05-04
12901.0,17258.0,Bank Transfer,278.5,2024-07-04
12902.0,17259.0,Credit Card,228.68,2024-07-10
12903.0,17260.0,Credit Card,808.3,2024-05-12
12904.0,17261.0,Credit Card,2283.9,2024-05-04
12905.0,17262.0,PayPal,613.98,2024-06-22
12906.0,17264.0,Bank Transfer,3043.5,2024-05-24
12907.0,17267.0,Cash,,2024-07-21
12908.0,17268.0,Cash,373.04,2024-07-27
,17269.0,Credit Card,1036.2,2024-07-11
12910.0,17270.0,Bank Transfer,988.71,2024-05-25
12911.0,17271.0,Credit Card,1130.18,2024-07-15
12912.0,17273.0,Cash,1944.46,2024-07-13
12913.0,17275.0,Credit Card,1719.37,2024-07-25
12914.0,17278.0,Credit Card,1024.8700000000001,2024-05-05
12915.0,17279.0,Bank Transfer,1313.04,2024-05-30
12916.0,17281.0,Cash,3354.7,2024-07-27
12917.0,17282.0,Bank Transfer,1917.1399999999999,2024-04-03
12918.0,17283.0,Bank Transfer,3255.39,2024-07-24
12919.0,17285.0,Credit Card,3050.83,2024-04-13
12920.0,17286.0,Credit Card,727.54,2024-07-25
12921.0,17288.0,Credit Card,967.35,2024-06-19
12922.0,17289.0,Credit Card,2147.87,2024-02-28
12923.0,17290.0,Credit Card,685.91,2024-05-27
12924.0,17291.0,Bank Transfer,1938.07,2024-05-05
12925.0,17292.0,Cash,,2024-07-14
12926.0,17293.0,Cash,1056.3700000000001,2024-05-28
12927.0,17294.0,Credit Card,1640.6399999999999,2024-06-15
12928.0,17295.0,Bank Transfer,1779.63,2024-06-13
12929.0,,Cash,346.52,2024-07-22
12930.0,17297.0,Cash,1508.7699999999998,2024-05-20
12931.0,17298.0,Credit Card,3920.4,2024-07-08
12932.0,17299.0,Credit Card,1266.94,2024-05-19
12933.0,17300.0,Credit Card,1080.26,2024-06-21
12934.0,17301.0,Credit Card,1285.93,2024-07-07
12935.0,17302.0,Cash,15.46,2024-05-17
12936.0,17303.0,Credit Card,1624.0900000000001,2024-05-28
12937.0,17304.0,Cash,1811.13,2024-03-19
12938.0,17305.0,Cash,2259.1400000000003,2024-06-23
12939.0,17307.0,Credit Card,2132.38,2024-05-26
12940.0,17308.0,Credit Card,3230.86,2024-07-08
12941.0,17309.0,Credit Card,1110.74,2024-07-07
12942.0,17310.0,,836.69,2024-04-21
12943.0,17313.0,Credit Card,947.8,2024-07-11
12944.0,,Bank Transfer,1927.35,2024-07-16
12945.0,17315.0,Cash,2356.6499999999996,2024-06-04
12946.0,17316.0,Bank Transfer,2336.94,2024-04-11
12947.0,,Credit Card,1744.08,2024-06-21
12948.0,17318.0,Credit Card,2131.98,2024-06-03
12949.0,17319.0,Credit Card,1704.44,2024-04-05
12950.0,17320.0,Credit Card,,2024-06-29
12951.0,,Cash,2406.6800000000003,2024-03-23
12952.0,17324.0,Cash,1184.43,2024-07-26
12953.0,,PayPal,2259.09,2024-06-28
12954.0,17326.0,Credit Card,3216.8,2024-06-07
12955.0,17329.0,Credit Card,1062.38,2024-04-27
12956.0,17330.0,Credit Card,2394.48,2024-03-10
12957.0,17331.0,Credit Card,1335.5900000000001,2024-07-07
12958.0,17332.0,Credit Card,2496.23,2024-07-25
12959.0,17333.0,,1913.4900000000002,2024-04-23
12960.0,17335.0,Credit Card,292.28,2024-05-28
12961.0,17336.0,Cash,949.92,2024-05-27
12962.0,17338.0,Credit Card,2836.71,2024-05-11
12963.0,17339.0,Bank Transfer,415.42,2024-06-26
12964.0,17340.0,Credit Card,2705.52,2024-07-06
12965.0,17341.0,,507.58,2024-06-20
12966.0,17342.0,Credit Card,639.16,2024-07-11
12967.0,17343.0,Cash,3562.1099999999997,2024-04-10
12968.0,17344.0,PayPal,1125.56,2024-07-02
12969.0,17346.0,Credit Card,2058.5,2024-06-17
12970.0,17347.0,Credit Card,1717.44,2024-04-23
12971.0,17348.0,Credit Card,15.64,2024-07-13
12972.0,17349.0,Credit Card,1228.55,2024-05-25
12973.0,17350.0,Credit Card,1228.16,2024-04-24
12974.0,17351.0,PayPal,,2024-07-11
12975.0,17352.0,Credit Card,2059.6,2024-07-17
,17357.0,Credit Card,2932.9299999999994,2024-06-03
12977.0,17358.0,Credit Card,2402.0400000000004,2024-07-19
12978.0,17359.0,PayPal,,2024-06-19
12979.0,17362.0,Cash,,2024-02-10
12980.0,17363.0,Cash,550.5999999999999,2024-05-19
12981.0,17367.0,Cash,2398.26,2024-06-21
12982.0,,Bank Transfer,157.7,2024-07-07
12983.0,17370.0,Cash,,2024-07-06
12984.0,17371.0,Credit Card,843.25,2024-07-25
12985.0,17372.0,Bank Transfer,1511.6,2024-05-18
12986.0,17373.0,,591.26,2024-06-03
12987.0,17374.0,Bank Transfer,74.25,2024-07-22
12988.0,17375.0,Bank Transfer,325.04,2024-05-02
12989.0,17376.0,Cash,2065.71,2024-06-23
12990.0,17378.0,Credit Card,187.94,2024-06-05
12991.0,17379.0,Credit Card,756.3,2024-07-23
12992.0,17380.0,Credit Card,1475.78,2024-06-10
12993.0,17382.0,Cash,1206.06,2024-06-05
12994.0,17383.0,Credit Card,,2024-07-01
12995.0,17386.0,Cash,3244.7799999999997,2024-07-10
12996.0,17387.0,,2779.46,2024-07-26
12997.0,17390.0,Bank Transfer,,2024-04-12
12998.0,17393.0,,,2024-06-21
12999.0,17394.0,Credit Card,1537.05,
13000.0,17396.0,PayPal,504.48,2024-06-20
13001.0,17397.0,,2111.31,2024-05-04
13002.0,17399.0,Credit Card,1011.63,2024-03-25
13003.0,17400.0,Bank Transfer,813.7499999999999,2024-05-10
13004.0,17401.0,Bank Transfer,561.8100000000001,2024-07-12
13005.0,17402.0,Bank Transfer,2591.76,2024-06-08
13006.0,17403.0,Credit Card,786.9000000000001,2024-06-05
13007.0,17405.0,Bank Transfer,941.72,2024-07-25
13008.0,17407.0,Bank Transfer,1470.7,2024-06-25
13009.0,17408.0,Cash,1546.4900000000002,2024-01-31
13010.0,17409.0,Credit Card,,2024-07-24
13011.0,17411.0,Cash,471.4,2024-06-16
13012.0,17412.0,Bank Transfer,1035.66,2024-06-04
13013.0,17414.0,Credit Card,1292.88,2024-07-21
13014.0,17416.0,Cash,2927.73,2024-07-25
13015.0,17417.0,Cash,,
13016.0,17418.0,Cash,,2024-05-01
,17419.0,Credit Card,651.42,2024-07-15
13018.0,17420.0,Credit Card,996.8700000000001,2024-06-14
13019.0,17421.0,Cash,1969.1499999999999,2024-04-22
13020.0,17424.0,Credit Card,1297.56,2024-05-26
13021.0,17425.0,Bank Transfer,1016.93,2024-07-13
13022.0,17426.0,Bank Transfer,1491.44,2024-07-13
13023.0,17427.0,,220.09,2024-05-13
13024.0,17429.0,Bank Transfer,1817.5900000000001,2024-06-25
13025.0,17430.0,Bank Transfer,,2024-05-14
13026.0,17431.0,Credit Card,2628.09,2024-04-02
13027.0,17432.0,Credit Card,1087.0700000000002,2024-05-09
13028.0,17433.0,Bank Transfer,2220.31,2024-05-15
13029.0,17434.0,Credit Card,1099.65,2024-05-12
13030.0,17436.0,Credit Card,959.6600000000001,2024-06-07
13031.0,17437.0,Credit Card,282.16,2024-05-25
13032.0,17440.0,Cash,268.49,2024-06-23
13033.0,17441.0,PayPal,1100.65,2024-05-24
13034.0,17442.0,Credit Card,785.77,2024-03-15
13035.0,17444.0,Bank Transfer,1895.5500000000002,2024-07-21
13036.0,17445.0,PayPal,171.59,2024-07-10
13037.0,17446.0,Credit Card,377.49,2024-05-10
13038.0,17447.0,Bank Transfer,2475.83,2024-07-25
13039.0,17450.0,Credit Card,1972.11,2024-06-28
13040.0,,Cash,991.0,2024-05-31
13041.0,17454.0,Credit Card,380.09000000000003,2024-06-06
13042.0,17455.0,Credit Card,2580.54,2024-05-06
13043.0,17456.0,Credit Card,1034.1,2024-05-12
13044.0,17457.0,Bank Transfer,133.44,2024-04-25
13045.0,17459.0,Bank Transfer,45.14,2024-07-12
13046.0,17460.0,Cash,703.08,2024-07-15
13047.0,17461.0,Cash,812.36,2024-06-06
13048.0,17464.0,Cash,919.24,2024-06-14
13049.0,17465.0,Credit Card,1527.04,2024-06-14
13050.0,17466.0,Credit Card,2872.49,2024-05-01
13051.0,17467.0,Credit Card,174.31,2024-06-07
13052.0,17468.0,Credit Card,941.6,2024-06-28
13053.0,17469.0,Cash,2884.9799999999996,2024-01-31
13054.0,17471.0,Credit Card,2643.44,2024-06-14
13055.0,17472.0,Cash,863.6,2024-05-24
13056.0,17474.0,Credit Card,3986.7299999999996,2024-07-28
13057.0,17478.0,Cash,2770.13,2024-02-10
13058.0,17480.0,Cash,543.27,
13059.0,17481.0,Credit Card,1757.53,2024-07-23
13060.0,17482.0,Cash,1335.6000000000001,2024-06-22
13061.0,17483.0,Credit Card,986.4099999999999,2024-05-14
13062.0,17484.0,Bank Transfer,424.39,2024-04-15
13063.0,17485.0,Cash,2419.36,2024-02-04
13064.0,17486.0,Credit Card,1814.55,2024-06-28
13065.0,17488.0,Bank Transfer,2188.8599999999997,2024-06-28
13066.0,17489.0,Credit Card,1822.3600000000001,2024-06-16
13067.0,,Credit Card,1885.8600000000001,2024-02-13
13068.0,17493.0,Credit Card,3114.8599999999997,2024-06-08
13069.0,17494.0,Credit Card,490.55,2024-07-17
13070.0,17495.0,Credit Card,857.55,2024-04-30
13071.0,17496.0,Credit Card,399.86,2024-07-27
13072.0,17497.0,Credit Card,3448.2799999999997,2024-03-28
13073.0,17498.0,Cash,473.97999999999996,2024-05-30
13074.0,17499.0,Bank Transfer,1831.3700000000001,2024-07-09
13075.0,17500.0,Cash,2676.86,2024-01-29
13076.0,17501.0,Credit Card,1013.95,2024-05-13
13077.0,17503.0,Credit Card,315.3,2024-03-21
13078.0,17508.0,Credit Card,1426.66,
13079.0,17509.0,Credit Card,1805.06,2024-07-26
13080.0,17511.0,Credit Card,3243.8500000000004,2024-07-25
13081.0,17512.0,,3018.2,2024-07-03
,17513.0,Credit Card,2102.8399999999997,2024-07-11
13083.0,17515.0,Credit Card,1556.5199999999998,2024-05-22
13084.0,17516.0,Cash,450.94,2024-07-27
13085.0,17517.0,Credit Card,152.85000000000002,2024-06-14
13086.0,17518.0,Credit Card,1550.91,2024-05-30
13087.0,17520.0,Bank Transfer,2059.2400000000002,2024-05-09
13088.0,17521.0,Cash,912.38,2024-05-28
13089.0,17522.0,,737.0699999999999,2024-07-02
13090.0,17524.0,Credit Card,463.38,2024-05-29
13091.0,17525.0,Cash,753.36,2024-07-10
13092.0,17526.0,Bank Transfer,3144.99,2024-06-09
13093.0,17527.0,Cash,175.74,2024-06-27
13094.0,17530.0,PayPal,1390.93,2024-04-28
13095.0,17532.0,Bank Transfer,1024.3400000000001,2024-05-29
13096.0,17533.0,Credit Card,45.12,2024-07-06
13097.0,17534.0,,3415.1299999999997,2024-05-31
13098.0,17535.0,Cash,918.66,2024-06-15
,17536.0,Cash,1956.51,2024-06-24
13100.0,17537.0,Credit Card,1018.86,2024-06-13
13101.0,17538.0,Credit Card,2580.7899999999995,2024-07-07
13102.0,17540.0,Credit Card,263.34000000000003,2024-03-07
13103.0,17542.0,PayPal,2093.6400000000003,2024-07-07
,17543.0,,1635.7999999999997,2024-05-24
13105.0,17544.0,Bank Transfer,,2024-06-27
13106.0,17545.0,Bank Transfer,2666.2699999999995,2024-07-16
13107.0,17546.0,Cash,2416.23,2024-07-07
13108.0,,Credit Card,130.43,2024-03-13
13109.0,17548.0,,457.04,2024-07-01
13110.0,17551.0,Bank Transfer,2309.69,2024-07-02
13111.0,17553.0,Credit Card,2879.76,2024-07-03
13112.0,17554.0,Bank Transfer,2031.61,2024-07-22
13113.0,17556.0,Cash,3151.6600000000003,2024-06-26
