order_id,customer_id,order_date,order_status
16810.0,3715.0,2024-02-20,Paid
16811.0,4714.0,2024-03-27,Sent
16812.0,2433.0,2024-04-15,Paid
16813.0,7946.0,2024-04-10,Canceled
16814.0,9227.0,2024-02-10,Paid
16815.0,9906.0,2024-02-20,Paid
16816.0,7042.0,2024-07-27,Delivered
16817.0,901.0,2024-03-17,Delivered
16818.0,1854.0,2024-01-29,Pending
16819.0,4516.0,2024-04-05,Paid
16820.0,4805.0,2024-04-05,Delivered
16821.0,1432.0,2024-03-17,Paid
16822.0,4240.0,2024-07-12,Sent
16823.0,4183.0,2024-02-27,Paid
16824.0,5511.0,2024-06-07,Paid
,2.0,,Canceled
16826.0,5364.0,2024-06-05,Delivered
16827.0,7124.0,2024-02-22,Pending
16828.0,5725.0,2024-05-24,Paid
16829.0,8296.0,2024-01-12,Paid
16830.0,367.0,2024-07-15,Pending
16831.0,5643.0,2024-03-26,Paid
16832.0,8746.0,2024-05-03,Delivered
16833.0,3835.0,2024-02-29,Pending
16834.0,4054.0,2024-06-12,Delivered
16835.0,6950.0,2024-06-20,Pending
16836.0,8311.0,2024-01-05,Delivered
16837.0,8548.0,2024-07-17,Paid
,3994.0,2024-07-16,Pending
16839.0,4560.0,2024-02-06,Paid
16840.0,9013.0,2024-02-27,Paid
16841.0,2227.0,2024-06-28,Pending
16842.0,8554.0,2024-04-22,Delivered
16843.0,214.0,,Delivered
16844.0,774.0,2024-07-09,Paid
16845.0,3940.0,2024-04-03,Pending
16846.0,5565.0,2024-01-12,Paid
16847.0,5740.0,2024-03-31,Canceled
16848.0,6496.0,2024-03-03,Pending
16849.0,3946.0,2024-03-13,Paid
16850.0,4331.0,2024-02-05,Paid
16851.0,342.0,2024-04-04,
,,2024-07-20,Paid
16853.0,3730.0,2024-03-26,Paid
16854.0,2772.0,2024-06-12,Paid
16855.0,385.0,2024-07-13,Sent
16856.0,4930.0,,
16857.0,1481.0,2024-07-27,Delivered
16858.0,4305.0,,Paid
16859.0,3974.0,,Pending
16860.0,7101.0,,Paid
16861.0,6015.0,2024-01-29,Paid
16862.0,5846.0,2024-02-08,Sent
16863.0,4186.0,2024-07-27,Sent
16864.0,4325.0,2024-01-24,Sent
16865.0,637.0,2024-04-08,Paid
16866.0,8098.0,2024-07-08,Pending
16867.0,2433.0,2024-02-05,Pending
,963.0,2024-02-29,Canceled
16869.0,4816.0,2024-03-22,Pending
16870.0,5027.0,2024-01-13,Pending
16871.0,3951.0,,
16872.0,3049.0,2024-03-29,Paid
16873.0,8595.0,2024-07-02,Paid
16874.0,7864.0,2024-07-27,Pending
16875.0,7627.0,2024-02-11,Paid
16876.0,6744.0,2024-05-12,Paid
16877.0,,2024-01-14,Pending
16878.0,9595.0,,Paid
16879.0,1188.0,2024-04-28,Delivered
16880.0,2537.0,,Canceled
,9779.0,,Delivered
16882.0,6886.0,2024-02-15,Paid
16883.0,3691.0,2024-01-01,Pending
16884.0,4248.0,2024-06-04,Paid
16885.0,3168.0,2024-01-12,Canceled
16886.0,9915.0,,Paid
16887.0,3413.0,2024-05-14,Pending
16888.0,2684.0,2024-06-13,Paid
16889.0,893.0,2024-02-27,Pending
16890.0,900.0,2024-05-16,Paid
16891.0,7497.0,2024-07-22,Sent
16892.0,9246.0,,Paid
16893.0,9159.0,2024-01-27,Paid
16894.0,7566.0,2024-03-08,Pending
16895.0,252.0,2024-05-25,Delivered
16896.0,2239.0,2024-01-02,Sent
16897.0,3564.0,,
16898.0,8260.0,,Paid
16899.0,6238.0,2024-04-07,Delivered
16900.0,2688.0,2024-07-07,Sent
,1896.0,2024-04-10,Paid
16902.0,7814.0,2024-06-07,Pending
16903.0,3797.0,2024-06-05,Sent
16904.0,9805.0,2024-07-26,Pending
16905.0,1015.0,2024-05-22,Sent
16906.0,1136.0,2024-07-21,Sent
,7005.0,2024-04-05,Canceled
16908.0,3445.0,2024-05-14,Delivered
16909.0,5509.0,2024-05-21,Paid
16910.0,9415.0,,Paid
16911.0,3868.0,,Delivered
16912.0,5678.0,2024-03-19,Paid
16913.0,253.0,2024-01-22,Paid
16914.0,1975.0,2024-01-09,Sent
16915.0,8163.0,2024-02-17,Paid
16916.0,6677.0,2024-04-29,Paid
16917.0,4723.0,2024-01-04,Sent
16918.0,8985.0,2024-02-06,Delivered
16919.0,2478.0,2024-04-19,Delivered
16920.0,7888.0,,Paid
16921.0,2694.0,2024-01-23,Sent
16922.0,,2024-03-26,Pending
16923.0,1806.0,2024-05-22,Paid
16924.0,9227.0,2024-03-11,Paid
16925.0,6868.0,2024-02-04,Sent
16926.0,3923.0,2024-03-10,Paid
16927.0,503.0,2024-04-05,Paid
16928.0,3458.0,2024-05-07,Sent
16929.0,7147.0,2024-05-17,Pending
16930.0,6282.0,2024-05-02,Sent
16931.0,5162.0,2024-05-29,Paid
16932.0,,2024-05-09,Delivered
16933.0,5224.0,,Paid
,3320.0,2024-05-20,Paid
16935.0,4343.0,2024-04-11,Pending
16936.0,5248.0,2024-03-27,Paid
16937.0,4904.0,2024-04-05,Delivered
16938.0,8109.0,2024-01-03,Paid
16939.0,8181.0,2024-04-03,Paid
16940.0,4672.0,2024-06-02,Paid
16941.0,9329.0,2024-06-17,Paid
16942.0,5250.0,2024-03-08,Paid
16943.0,1541.0,2024-05-18,Paid
16944.0,2220.0,2024-03-17,Canceled
16945.0,1697.0,2024-05-17,Paid
16946.0,9449.0,,Pending
16947.0,2307.0,2024-04-02,Delivered
16948.0,333.0,,Paid
16949.0,9544.0,2024-04-09,Delivered
16950.0,5093.0,2024-07-17,Delivered
16951.0,5312.0,2024-06-08,Pending
16952.0,7669.0,2024-05-27,Pending
16953.0,5083.0,2024-01-26,Sent
16954.0,3621.0,2024-05-26,Paid
16955.0,1869.0,,Canceled
16956.0,8060.0,2024-03-11,Pending
16957.0,614.0,2024-01-07,Canceled
16958.0,8687.0,2024-03-18,Delivered
16959.0,6526.0,2024-03-09,Paid
16960.0,1914.0,,Delivered
16961.0,1439.0,2024-04-22,Sent
,5878.0,2024-01-26,Pending
16963.0,7379.0,2024-01-21,Delivered
16964.0,7980.0,2024-07-02,Delivered
16965.0,6082.0,2024-02-10,Paid
16966.0,2785.0,2024-06-26,Paid
16967.0,6741.0,2024-02-04,Paid
16968.0,7537.0,2024-07-21,Paid
16969.0,7085.0,,Paid
16970.0,3252.0,2024-03-25,Pending
16971.0,3896.0,2024-05-03,Sent
16972.0,7409.0,2024-02-25,Delivered
,7865.0,2024-05-03,Paid
16974.0,2600.0,2024-02-24,Paid
16975.0,3160.0,2024-03-13,Delivered
16976.0,3273.0,2024-03-09,Pending
16977.0,4721.0,2024-03-10,Pending
,5742.0,2024-02-25,Paid
16979.0,2335.0,2024-02-05,Paid
16980.0,5683.0,2024-02-01,Pending
16981.0,2620.0,,Pending
16982.0,7990.0,2024-02-26,Paid
16983.0,4483.0,2024-03-28,Sent
16984.0,9985.0,2024-06-06,Canceled
16985.0,1296.0,2024-06-27,Delivered
16986.0,5285.0,2024-03-04,Delivered
16987.0,2637.0,2024-05-22,Paid
16988.0,6019.0,2024-05-05,Paid
16989.0,1830.0,2024-03-19,Pending
16990.0,7413.0,2024-05-11,Canceled
16991.0,2578.0,2024-07-24,Paid
16992.0,3022.0,2024-03-20,Delivered
16993.0,9540.0,2024-02-07,Delivered
16994.0,2604.0,2024-05-05,Sent
16995.0,1178.0,2024-01-04,Delivered
16996.0,3538.0,2024-03-08,Delivered
16997.0,6792.0,2024-01-18,Pending
,5539.0,2024-07-27,Pending
16999.0,4768.0,2024-02-24,Delivered
17000.0,1989.0,2024-01-27,Paid
17001.0,,2024-01-22,Paid
17002.0,3283.0,2024-06-11,Paid
17003.0,1887.0,2024-02-14,Delivered
17004.0,5939.0,2024-03-27,Canceled
17005.0,5768.0,,Delivered
17006.0,7322.0,2024-07-13,Paid
17007.0,9173.0,2024-04-03,Pending
17008.0,457.0,2024-01-24,Pending
17009.0,9216.0,2024-04-10,Delivered
17010.0,8215.0,2024-01-15,Paid
17011.0,7019.0,2024-07-07,Delivered
17012.0,9282.0,2024-07-06,Sent
17013.0,7432.0,2024-05-21,Delivered
17014.0,,2024-04-09,Delivered
17015.0,3639.0,2024-04-01,Delivered
17016.0,5779.0,2024-04-01,Sent
17017.0,8648.0,2024-02-14,Paid
17018.0,3296.0,,Delivered
17019.0,2898.0,2024-03-25,Pending
17020.0,7412.0,2024-05-11,Paid
17021.0,4880.0,2024-04-09,Paid
,,2024-01-03,Sent
17023.0,9441.0,2024-05-13,Canceled
17024.0,4568.0,2024-05-23,Delivered
17025.0,7870.0,2024-02-06,Sent
17026.0,7563.0,2024-02-10,Pending
17027.0,4842.0,2024-01-29,Delivered
17028.0,7218.0,2024-05-29,Paid
17029.0,1019.0,2024-02-01,Paid
17030.0,5373.0,2024-01-31,Pending
17031.0,3794.0,2024-02-27,Paid
17032.0,9307.0,2024-04-16,Paid
17033.0,4527.0,2024-06-09,Sent
17034.0,8583.0,2024-01-27,Paid
17035.0,4054.0,2024-02-13,Delivered
17036.0,237.0,,Pending
17037.0,9451.0,2024-06-08,Sent
17038.0,8977.0,2024-03-02,Sent
17039.0,8776.0,2024-02-24,Paid
17040.0,8275.0,2024-05-31,Delivered
17041.0,4713.0,2024-03-28,Sent
17042.0,1194.0,2024-03-21,Sent
17043.0,,2024-06-11,Delivered
17044.0,9674.0,2024-03-21,Sent
17045.0,9313.0,2024-05-12,Sent
17046.0,3175.0,2024-05-11,Pending
17047.0,2228.0,2024-04-14,Sent
17048.0,822.0,2024-02-15,Paid
17049.0,5251.0,2024-02-06,Paid
17050.0,5060.0,2024-04-30,Delivered
17051.0,1368.0,2024-03-27,Paid
17052.0,2123.0,,Delivered
17053.0,4967.0,2024-05-02,Delivered
17054.0,3518.0,2024-07-26,Delivered
17055.0,9094.0,2024-01-05,Sent
17056.0,6843.0,2024-07-14,Pending
17057.0,8114.0,2024-02-26,Paid
17058.0,5713.0,2024-01-19,Paid
17059.0,215.0,2024-07-17,Sent
17060.0,8027.0,2024-03-02,Pending
17061.0,1978.0,2024-06-27,Paid
17062.0,8465.0,2024-03-21,Paid
17063.0,4695.0,2024-04-14,Paid
17064.0,,2024-05-15,Paid
17065.0,6861.0,,Sent
17066.0,8595.0,2024-04-12,Paid
17067.0,3074.0,2024-01-18,Paid
17068.0,6619.0,2024-01-06,Pending
17069.0,8068.0,2024-03-22,Delivered
17070.0,8930.0,,Pending
17071.0,4253.0,2024-05-05,Delivered
17072.0,7474.0,2024-06-24,Paid
17073.0,1852.0,2024-03-15,Paid
17074.0,6529.0,2024-07-21,Paid
17075.0,4355.0,2024-04-17,Paid
17076.0,2386.0,2024-02-09,Canceled
17077.0,2994.0,2024-03-23,Paid
17078.0,7252.0,2024-04-23,Sent
17079.0,9875.0,2024-03-29,Pending
17080.0,5500.0,2024-07-13,Paid
17081.0,3684.0,2024-05-16,Paid
17082.0,6777.0,2024-07-01,Paid
17083.0,1497.0,2024-07-25,Paid
17084.0,8151.0,2024-03-05,Pending
,9019.0,2024-02-26,Paid
17086.0,6010.0,2024-03-20,Pending
17087.0,7600.0,2024-07-13,Paid
17088.0,,2024-06-08,Pending
17089.0,676.0,2024-02-19,Canceled
17090.0,8974.0,2024-02-05,Pending
17091.0,8308.0,2024-06-12,Pending
,4698.0,,Paid
17093.0,3789.0,2024-03-06,Paid
17094.0,7683.0,2024-02-27,Paid
17095.0,8980.0,2024-03-15,Paid
17096.0,,2024-03-13,Pending
,3431.0,2024-07-16,Sent
17098.0,9716.0,2024-01-23,Paid
17099.0,6109.0,2024-03-07,Delivered
17100.0,5156.0,2024-05-06,Paid
17101.0,7583.0,,Sent
17102.0,40.0,2024-06-21,Paid
17103.0,4456.0,2024-01-29,Paid
17104.0,2113.0,,Pending
17105.0,5600.0,2024-07-15,Paid
17106.0,4925.0,2024-06-30,Delivered
17107.0,5336.0,2024-02-16,Paid
,,2024-04-18,Delivered
17109.0,8684.0,2024-04-20,Sent
17110.0,6066.0,2024-03-06,Paid
17111.0,8481.0,2024-06-04,Pending
17112.0,869.0,2024-06-07,Canceled
17113.0,8440.0,2024-04-24,Paid
17114.0,4384.0,2024-06-02,Delivered
17115.0,7106.0,,Pending
17116.0,9435.0,2024-06-10,Paid
17117.0,1811.0,2024-03-08,Delivered
17118.0,8848.0,2024-01-07,Canceled
17119.0,7562.0,2024-04-10,Sent
17120.0,3044.0,2024-07-07,Paid
17121.0,7670.0,2024-01-12,Paid
17122.0,4647.0,,Paid
17123.0,8959.0,2024-05-01,Delivered
17124.0,3762.0,2024-06-10,Paid
17125.0,5249.0,2024-02-06,Delivered
17126.0,6418.0,2024-04-23,Delivered
17127.0,4395.0,2024-06-04,Paid
17128.0,3333.0,2024-01-18,Sent
17129.0,1708.0,2024-07-19,Delivered
17130.0,7432.0,2024-07-17,Paid
17131.0,1276.0,2024-03-30,Paid
17132.0,1702.0,2024-02-13,Paid
17133.0,2413.0,2024-06-20,Delivered
17134.0,5715.0,2024-04-03,Paid
17135.0,4706.0,2024-04-16,Paid
17136.0,3727.0,2024-06-22,Canceled
17137.0,4869.0,2024-04-14,Paid
,9454.0,,Sent
17139.0,7472.0,2024-04-19,Pending
17140.0,5334.0,2024-07-21,Paid
17141.0,7410.0,2024-04-09,Pending
17142.0,7441.0,2024-07-16,Paid
17143.0,7710.0,2024-04-16,
17144.0,3077.0,2024-05-01,Sent
17145.0,,2024-06-26,Sent
17146.0,3527.0,2024-05-05,Pending
17147.0,1373.0,2024-04-16,Paid
17148.0,5211.0,2024-03-05,Paid
17149.0,6997.0,2024-06-27,Sent
17150.0,4459.0,2024-01-19,Sent
17151.0,1869.0,2024-07-06,Paid
17152.0,727.0,2024-02-04,Delivered
17153.0,4855.0,,Paid
17154.0,8015.0,2024-01-20,Paid
17155.0,4207.0,2024-02-06,Paid
17156.0,392.0,2024-04-22,Paid
17157.0,6462.0,2024-07-23,Sent
17158.0,5348.0,2024-05-01,Paid
17159.0,8595.0,,Paid
17160.0,603.0,2024-07-21,Sent
17161.0,9413.0,2024-01-10,Delivered
17162.0,5981.0,2024-07-26,Delivered
17163.0,8254.0,2024-03-31,Sent
17164.0,7160.0,2024-01-14,Pending
17165.0,5484.0,2024-05-01,Delivered
17166.0,4312.0,2024-06-22,Paid
17167.0,6837.0,2024-04-05,Paid
17168.0,8886.0,2024-06-26,Delivered
17169.0,8896.0,,Canceled
17170.0,1797.0,2024-02-11,Paid
17171.0,3474.0,2024-03-25,Paid
17172.0,2098.0,2024-01-29,Pending
17173.0,1493.0,2024-04-27,Sent
17174.0,8132.0,2024-01-03,Sent
17175.0,1406.0,2024-03-18,Paid
17176.0,428.0,2024-06-27,Delivered
17177.0,4540.0,2024-02-21,Delivered
17178.0,6485.0,2024-06-05,Paid
17179.0,9596.0,2024-07-27,Paid
17180.0,5570.0,2024-06-11,Paid
17181.0,3306.0,2024-04-18,Delivered
17182.0,2699.0,2024-01-08,Delivered
17183.0,3623.0,2024-06-22,Paid
17184.0,5016.0,2024-01-30,Delivered
17185.0,,2024-06-22,Pending
17186.0,4429.0,2024-07-27,
17187.0,1663.0,2024-03-11,Paid
17188.0,4040.0,2024-01-26,Delivered
17189.0,3794.0,,Sent
17190.0,4461.0,2024-05-09,Sent
17191.0,2484.0,2024-05-21,Paid
17192.0,222.0,2024-07-26,Pending
17193.0,311.0,2024-02-24,Paid
17194.0,8312.0,2024-02-22,Paid
17195.0,205.0,2024-01-11,Paid
17196.0,5321.0,2024-07-20,Paid
17197.0,36.0,2024-04-28,Pending
17198.0,252.0,2024-06-13,Delivered
17199.0,3840.0,2024-04-09,Sent
17200.0,2595.0,2024-03-13,Paid
17201.0,5009.0,2024-06-20,Pending
17202.0,5554.0,2024-02-24,Pending
17203.0,1281.0,2024-06-07,Delivered
17204.0,1913.0,2024-07-23,Paid
17205.0,3096.0,2024-02-14,Sent
17206.0,7219.0,2024-05-29,Paid
17207.0,684.0,2024-02-20,Delivered
17208.0,7667.0,2024-07-11,Paid
17209.0,5100.0,2024-04-12,Sent
17210.0,4762.0,,Delivered
17211.0,5380.0,2024-01-21,Paid
17212.0,530.0,2024-02-19,Paid
17213.0,9359.0,2024-02-25,Canceled
17214.0,330.0,,Paid
17215.0,748.0,2024-01-22,
17216.0,2390.0,2024-01-02,Sent
17217.0,,2024-05-21,Delivered
17218.0,6235.0,2024-03-19,Delivered
17219.0,9978.0,2024-04-30,
17220.0,500.0,2024-04-27,Paid
17221.0,2936.0,2024-04-21,Sent
17222.0,6478.0,2024-04-29,Delivered
17223.0,8457.0,,Paid
17224.0,9575.0,2024-07-27,Sent
17225.0,5230.0,2024-07-05,Paid
17226.0,5941.0,2024-01-23,Paid
17227.0,8170.0,2024-01-05,Paid
17228.0,6228.0,2024-07-07,Delivered
17229.0,3605.0,2024-04-14,Sent
17230.0,4477.0,2024-03-30,Delivered
17231.0,8387.0,2024-05-10,Sent
17232.0,3926.0,2024-02-29,Delivered
,716.0,2024-07-12,Pending
17234.0,9934.0,2024-04-01,Delivered
17235.0,6340.0,2024-05-29,Paid
17236.0,6717.0,2024-06-18,Canceled
17237.0,7073.0,2024-03-28,Paid
17238.0,5520.0,2024-07-24,Paid
17239.0,1513.0,2024-05-01,Sent
,9863.0,2024-05-31,Canceled
17241.0,217.0,2024-04-07,Sent
17242.0,2111.0,2024-06-13,Paid
17243.0,9214.0,2024-05-09,Paid
17244.0,705.0,2024-05-22,Delivered
17245.0,9579.0,2024-02-20,Delivered
17246.0,5902.0,2024-06-28,Delivered
17247.0,286.0,2024-04-05,Paid
17248.0,1286.0,2024-03-24,Delivered
17249.0,2241.0,2024-05-10,Pending
17250.0,8196.0,2024-06-13,Paid
17251.0,1919.0,2024-03-21,Paid
17252.0,5895.0,2024-02-03,Paid
17253.0,4996.0,2024-06-06,Sent
17254.0,5513.0,2024-04-25,Paid
17255.0,6220.0,2024-01-14,Delivered
17256.0,8281.0,2024-07-03,Paid
,8927.0,2024-02-22,Paid
17258.0,1075.0,2024-06-24,Delivered
17259.0,7496.0,2024-06-26,Delivered
17260.0,6309.0,2024-03-07,
17261.0,1315.0,2024-04-02,Paid
17262.0,6629.0,2024-06-15,Paid
17263.0,7286.0,2024-06-19,Pending
17264.0,3440.0,,Paid
17265.0,758.0,2024-03-23,Pending
17266.0,5914.0,2024-04-22,Canceled
17267.0,3559.0,2024-01-03,Paid
17268.0,5220.0,2024-07-23,Paid
17269.0,8663.0,2024-06-14,Sent
17270.0,4495.0,2024-02-07,Sent
17271.0,4834.0,2024-04-27,Paid
17272.0,7362.0,2024-05-19,Pending
17273.0,4934.0,2024-06-17,Paid
17274.0,8679.0,2024-03-02,Pending
17275.0,1053.0,2024-01-12,Sent
17276.0,6535.0,2024-05-12,Pending
17277.0,2104.0,2024-01-28,Pending
17278.0,,2024-04-20,Delivered
17279.0,9717.0,2024-04-04,Paid
17280.0,2952.0,2024-04-29,Pending
17281.0,1612.0,2024-07-14,Paid
17282.0,8842.0,2024-03-12,Sent
17283.0,6167.0,2024-07-15,Paid
17284.0,,2024-06-14,Pending
17285.0,,2024-02-14,Delivered
17286.0,3806.0,2024-04-22,Delivered
17287.0,2891.0,2024-03-23,Canceled
17288.0,4810.0,2024-02-22,Paid
17289.0,265.0,2024-01-31,Paid
17290.0,7456.0,2024-03-25,Paid
17291.0,2644.0,2024-04-12,Sent
17292.0,1905.0,2024-04-27,Sent
17293.0,2630.0,2024-02-03,Sent
17294.0,3249.0,2024-01-01,Paid
17295.0,9922.0,2024-02-02,Paid
17296.0,756.0,2024-07-10,Paid
17297.0,8338.0,2024-05-03,Paid
17298.0,,2024-05-21,Paid
17299.0,,2024-05-17,Sent
17300.0,8331.0,2024-05-15,Delivered
17301.0,4628.0,2024-01-22,Paid
17302.0,3534.0,,Paid
17303.0,3370.0,2024-02-01,Paid
17304.0,8939.0,2024-02-24,Paid
17305.0,6170.0,2024-04-06,Paid
17306.0,4453.0,2024-03-28,Pending
17307.0,9823.0,2024-05-18,Paid
17308.0,3946.0,2024-05-02,Paid
17309.0,3486.0,2024-01-10,Sent
17310.0,6819.0,2024-03-24,Sent
17311.0,8263.0,2024-01-05,Pending
17312.0,3690.0,2024-02-24,Pending
17313.0,2756.0,2024-04-21,Paid
17314.0,1142.0,2024-07-06,Sent
17315.0,1558.0,2024-05-06,Paid
17316.0,5488.0,2024-01-04,Paid
17317.0,9079.0,2024-05-29,Delivered
17318.0,1963.0,2024-02-25,Paid
17319.0,6143.0,2024-01-08,Paid
17320.0,1944.0,2024-03-10,Sent
17321.0,,2024-05-11,Pending
17322.0,4364.0,2024-04-04,Pending
17323.0,9257.0,,Sent
17324.0,9925.0,2024-02-18,Delivered
17325.0,2004.0,2024-06-24,Paid
17326.0,9443.0,2024-03-22,Paid
17327.0,2466.0,2024-01-01,Pending
17328.0,1413.0,2024-03-15,Pending
17329.0,4570.0,2024-04-05,Delivered
17330.0,7470.0,2024-02-13,Sent
17331.0,1719.0,2024-06-29,Paid
17332.0,,,Paid
17333.0,9845.0,2024-04-22,Delivered
17334.0,836.0,2024-03-12,Canceled
17335.0,,2024-01-14,Paid
17336.0,6805.0,2024-05-06,Paid
17337.0,6515.0,2024-04-15,Pending
17338.0,9883.0,2024-03-09,Paid
,4732.0,2024-06-15,Sent
17340.0,7916.0,2024-05-28,Delivered
17341.0,7923.0,2024-05-01,Paid
17342.0,5116.0,2024-06-17,Paid
17343.0,3838.0,2024-03-30,Paid
17344.0,3774.0,2024-07-02,Sent
17345.0,7589.0,2024-06-05,Pending
17346.0,6077.0,2024-05-17,Delivered
17347.0,8041.0,2024-03-02,Sent
17348.0,5643.0,2024-06-19,Delivered
17349.0,6083.0,2024-05-15,Paid
17350.0,2078.0,2024-03-28,Sent
17351.0,4709.0,,Paid
,6531.0,2024-07-01,Sent
17353.0,1689.0,2024-04-11,Pending
17354.0,7296.0,2024-02-20,Pending
17355.0,2079.0,2024-01-03,Pending
17356.0,3469.0,2024-06-10,Pending
17357.0,3473.0,2024-05-28,Paid
17358.0,997.0,2024-07-14,Paid
17359.0,7474.0,2024-03-10,Sent
17360.0,7568.0,2024-05-28,Pending
,9438.0,2024-02-20,Canceled
17362.0,3160.0,2024-02-05,Paid
17363.0,2761.0,2024-04-12,Delivered
17364.0,6566.0,2024-02-16,Pending
17365.0,6393.0,2024-01-01,Pending
17366.0,1123.0,2024-04-06,Pending
17367.0,5523.0,2024-06-20,Paid
17368.0,5151.0,2024-06-06,Delivered
17369.0,7034.0,2024-02-12,Pending
17370.0,7389.0,,Paid
17371.0,66.0,2024-07-06,Paid
17372.0,6751.0,2024-02-07,Paid
17373.0,5045.0,2024-02-04,Paid
17374.0,7175.0,2024-01-06,Paid
17375.0,6133.0,2024-04-06,Paid
17376.0,7632.0,2024-04-20,Paid
17377.0,1685.0,2024-04-25,Pending
17378.0,2778.0,2024-05-02,Delivered
17379.0,,2024-07-23,Paid
17380.0,5392.0,,Delivered
17381.0,132.0,,Canceled
17382.0,3801.0,2024-02-18,Paid
17383.0,5367.0,2024-06-16,Delivered
17384.0,5155.0,2024-06-02,Pending
17385.0,8729.0,2024-03-07,Pending
17386.0,9740.0,2024-03-12,Sent
17387.0,9774.0,2024-07-25,Paid
17388.0,8554.0,2024-01-01,Pending
17389.0,8686.0,2024-05-03,Pending
17390.0,4743.0,2024-03-26,Delivered
17391.0,8402.0,2024-03-15,Pending
17392.0,4395.0,2024-06-20,Pending
17393.0,,2024-06-07,Delivered
17394.0,1527.0,2024-01-06,Delivered
17395.0,4412.0,2024-03-21,Canceled
17396.0,9409.0,2024-05-03,Paid
17397.0,,2024-03-06,Delivered
17398.0,,2024-06-03,Canceled
,1034.0,2024-01-17,Delivered
17400.0,1880.0,2024-04-08,Sent
17401.0,8559.0,2024-07-09,Delivered
17402.0,3917.0,2024-05-05,Sent
17403.0,4831.0,2024-05-17,Sent
17404.0,5551.0,2024-07-17,Pending
17405.0,4785.0,2024-07-10,Sent
17406.0,3782.0,2024-05-19,Pending
17407.0,6711.0,2024-06-20,Paid
17408.0,8712.0,2024-01-18,Paid
17409.0,3927.0,2024-07-24,Paid
,4967.0,,Pending
17411.0,8961.0,2024-06-14,Delivered
17412.0,810.0,2024-03-19,Paid
17413.0,3848.0,2024-03-17,Pending
17414.0,9969.0,2024-06-12,Delivered
17415.0,7768.0,2024-07-13,Pending
17416.0,295.0,2024-02-25,Paid
17417.0,1562.0,2024-03-17,Paid
17418.0,3896.0,2024-04-27,Paid
,6019.0,2024-07-08,Sent
17420.0,2999.0,2024-05-26,Paid
17421.0,5722.0,2024-04-16,Sent
17422.0,2064.0,,Pending
17423.0,4448.0,2024-05-01,Pending
17424.0,2101.0,2024-04-21,Delivered
17425.0,811.0,2024-05-14,
17426.0,4857.0,2024-07-06,Paid
17427.0,2167.0,2024-03-07,Paid
17428.0,9887.0,2024-01-05,Canceled
17429.0,5363.0,,Paid
17430.0,4017.0,2024-02-01,Paid
17431.0,7975.0,2024-02-25,Paid
17432.0,9617.0,2024-03-06,Paid
17433.0,8548.0,2024-04-06,Paid
17434.0,2279.0,2024-01-12,Delivered
17435.0,4290.0,2024-04-10,Pending
17436.0,1546.0,2024-01-30,Delivered
,3229.0,2024-04-10,Paid
17438.0,2772.0,2024-04-12,Pending
17439.0,2262.0,2024-07-02,Pending
17440.0,4179.0,2024-04-25,Paid
17441.0,4057.0,2024-05-20,Sent
17442.0,1629.0,2024-03-06,Delivered
17443.0,5353.0,2024-06-28,Pending
17444.0,9088.0,2024-04-30,Paid
17445.0,7757.0,2024-07-08,Paid
17446.0,6685.0,2024-05-01,Delivered
17447.0,6750.0,2024-07-22,Paid
17448.0,9708.0,2024-07-20,Canceled
17449.0,7028.0,2024-05-21,Pending
17450.0,6946.0,2024-06-18,Sent
17451.0,429.0,2024-05-29,Pending
17452.0,5594.0,2024-05-22,Paid
17453.0,6196.0,2024-05-10,Pending
17454.0,7660.0,2024-05-21,Paid
17455.0,6218.0,2024-05-06,Paid
17456.0,7362.0,2024-04-27,Delivered
17457.0,,2024-01-16,Paid
,6793.0,2024-05-05,Canceled
17459.0,7086.0,2024-04-23,Sent
17460.0,4398.0,,Sent
17461.0,1893.0,,Paid
17462.0,8197.0,2024-04-23,Canceled
17463.0,3286.0,2024-07-16,Pending
17464.0,3113.0,2024-05-13,Delivered
,9111.0,,Paid
17466.0,2000.0,2024-03-14,Delivered
17467.0,3517.0,2024-05-23,Sent
17468.0,,2024-05-16,Delivered
17469.0,2899.0,,Paid
17470.0,7348.0,2024-06-03,Canceled
17471.0,7319.0,,Delivered
17472.0,3600.0,2024-01-06,Sent
17473.0,2297.0,2024-03-12,Pending
17474.0,4645.0,2024-07-21,Paid
17475.0,6953.0,2024-05-13,Pending
17476.0,2241.0,2024-01-29,Pending
17477.0,8510.0,2024-04-17,Pending
17478.0,1991.0,2024-02-05,Sent
17479.0,779.0,2024-05-30,Pending
17480.0,4099.0,2024-06-12,Sent
17481.0,4564.0,2024-06-07,Paid
17482.0,5762.0,2024-05-20,Paid
17483.0,4053.0,2024-04-19,Sent
17484.0,7938.0,2024-03-28,Sent
17485.0,4201.0,2024-01-16,Sent
17486.0,8737.0,2024-04-05,
17487.0,639.0,2024-04-29,Pending
17488.0,9590.0,2024-06-06,Paid
17489.0,2950.0,2024-05-18,Paid
17490.0,1284.0,,Pending
17491.0,4596.0,2024-02-11,Paid
17492.0,2693.0,2024-07-12,Pending
17493.0,6269.0,2024-03-31,Paid
17494.0,5267.0,2024-06-15,Paid
17495.0,5770.0,2024-02-16,Delivered
17496.0,7979.0,2024-06-04,Sent
17497.0,2757.0,2024-02-05,Paid
17498.0,2303.0,,Delivered
,1944.0,2024-06-13,Delivered
